collection_date,track_position,track_name,track_id,artist_name,artist_id,artist_followers,label_name,label_type,track_date,track_genres,track_features,artist_video,artist_video_date
2024-09-01T00:00:00+02:00,1,Taste,5a4ae67e-d91c-4883-95cb-20035f2a3f7a,['Sabrina Carpenter'],['11e81bba-57e6-3220-a3c7-a0369fe50396'],[31500000],['Island'],['Universal'],2024-08-23T00:00:00+00:00,['pop'],,True,2024-08-25
2024-09-01T00:00:00+02:00,2,พี่ชอบหนูที่สุดเลย,e0e61cbd-e5ae-45b1-a443-dc8dac6b9dac,"['Ponchet', 'VARINZ - Speed Up Version']","['02e19e56-0bb8-11e9-8ea7-549f35161576', '08a6be8b-8d85-46fa-9cf2-e6453d9f4816']","[38900, None]",['PONCHET'],['Self released'],2023-11-02T00:00:00+00:00,['pop'],"{'acousticness': 0.84, 'danceability': 0.75, 'energy': 0.72, 'instrumentalness': 0.01, 'key': 0, 'liveness': 0.09, 'loudness': -7.81, 'mode': 1, 'speechiness': 0.08, 'tempo': 155.14, 'timeSignature': 4, 'valence': 0.89}",True,2023-11-20
2024-09-01T00:00:00+02:00,3,Montagem Rave Eterno,c33d68a1-d526-43b7-bfcf-aa08fbdff3ed,"['Dj Samir', 'Fyex']","['11e83fe7-09a7-ce7e-9feb-a0369fe50396', '2cedd956-c439-11e8-81dd-525400009efb']","[67200, 12000]",['Dj Samir'],['Self released'],2024-05-02T00:00:00+00:00,['electronic'],"{'acousticness': 0.02, 'danceability': 0.76, 'energy': 0.8, 'instrumentalness': 0.38, 'key': 11, 'liveness': 0.25, 'loudness': -5.2, 'mode': 1, 'speechiness': 0.04, 'tempo': 130, 'timeSignature': 4, 'valence': 0.81}",True,2024-05-02
2024-09-01T00:00:00+02:00,4,pocket locket,1bb672e6-7a45-47b0-be56-097d760d5bb9,['Alaina Castillo'],['53950e7a-f12a-11e9-a18a-549f35161576'],[1800000],"['AWAL', 'Chosen People']","['Sony', 'Other independent labels: ""Indie""']",2021-05-14T00:00:00+00:00,"['pop', 'folk & traditional']","{'acousticness': 0.14, 'danceability': 0.61, 'energy': 0.74, 'instrumentalness': 0, 'key': 9, 'liveness': 0.09, 'loudness': -4.72, 'mode': 0, 'speechiness': 0.07, 'tempo': 83.02, 'timeSignature': 4, 'valence': 0.61}",True,2024-07-31
2024-09-01T00:00:00+02:00,5,Disco,794b28b6-d2e1-4e66-ba29-cc8b64553522,['Surf Curse'],['11e81bc1-752e-dfe2-a2d1-a0369fe50396'],[None],['X5'],['Warner'],2024-10-05T00:00:00+00:00,['pop'],,False,
2024-09-01T00:00:00+02:00,6,Symphony,11e826cc-ccfe-fc78-9d11-a0369fe50396,"['Clean Bandit', 'Zara Larsson']","['11e81bc7-854a-7962-852e-a0369fe50396', '11e81bcc-7d61-b332-89c0-a0369fe50396']","[302400, 2600000]",['Atlantic'],['Warner'],2017-03-16T00:00:00+00:00,"['electronic', 'pop', 'rock']","{'acousticness': 0.26, 'danceability': 0.71, 'energy': 0.63, 'instrumentalness': 0, 'key': 0, 'liveness': 0.14, 'loudness': -4.58, 'mode': 0, 'speechiness': 0.06, 'tempo': 122.86, 'timeSignature': 4, 'valence': 0.46}",True,2024-08-21
2024-09-01T00:00:00+02:00,8,Forever Young,11e82616-6fb9-99a8-8108-aa1c026db3d8,['Alphaville'],['11e81bd1-6a63-9e26-b3f6-a0369fe50396'],[203400],['WEA'],['Warner'],1984-01-01T00:00:00+00:00,"['alternative', 'electronic', 'pop', 'rock']","{'acousticness': 0.42, 'danceability': 0.49, 'energy': 0.48, 'instrumentalness': 0, 'key': 9, 'liveness': 0.24, 'loudness': -9.47, 'mode': 0, 'speechiness': 0.03, 'tempo': 136.82, 'timeSignature': 4, 'valence': 0.33}",True,2024-07-27
2024-09-01T00:00:00+02:00,10,I Can Do It With a Broken Heart,f56ab785-c3bb-4fba-a9db-9820c312ad8f,['Taylor Swift'],['11e81bc1-deb4-6ac2-8633-a0369fe50396'],[32800000],['Taylor Swift'],['Self released'],2024-04-18T00:00:00+00:00,['pop'],"{'acousticness': 0.15, 'danceability': 0.7, 'energy': 0.76, 'instrumentalness': 0, 'key': 0, 'liveness': 0.14, 'loudness': -8.29, 'mode': 1, 'speechiness': 0.05, 'tempo': 130.02, 'timeSignature': 4, 'valence': 0.23}",False,
2024-09-01T00:00:00+02:00,11,SLAY!,a22c2e86-6c2a-4fd7-bc0d-1aee90befe25,['Eternxlkz'],['7d99eb57-ace3-4383-9587-3a1846afa08b'],[113400],['Black 17 Media'],['unknown'],2024-03-15T00:00:00+00:00,['electronic'],"{'acousticness': 0.09, 'danceability': 0.68, 'energy': 0.77, 'instrumentalness': 0.73, 'key': 1, 'liveness': 0.1, 'loudness': -4.71, 'mode': 1, 'speechiness': 0.03, 'tempo': 129.92, 'timeSignature': 4, 'valence': 0.5}",True,2024-03-20
2024-09-01T00:00:00+02:00,13,MILLION DOLLAR BABY,e0d07eee-7668-4d6a-9bc3-1bd06be48ed0,['Tommy Richman'],['87ef4a14-4c9d-11e9-9478-549f35141000'],[635100],"['PULSE', 'ISO Supremacy']","['Self released', 'unknown']",2024-04-26T00:00:00+00:00,['hip-hop & rap'],"{'acousticness': 0.1, 'danceability': 0.85, 'energy': 0.7, 'instrumentalness': 0, 'key': 1, 'liveness': 0.07, 'loudness': -5.11, 'mode': 0, 'speechiness': 0.04, 'tempo': 138, 'timeSignature': 4, 'valence': 0.93}",True,2024-08-18
2024-09-01T00:00:00+02:00,14,Alibi,b29ad2b5-adde-4091-92e4-25a28edcbaf6,"['Yseult', 'Pabllo Vittar', 'Sevdaliza']","['11e81bc3-846f-2e42-9582-a0369fe50396', '11e81bc7-79aa-6fae-877f-a0369fe50396', '11e81bcc-b36c-94ec-ac2c-a0369fe50396']","[284200, 9600000, 960900]",['Twisted Elegance'],['unknown'],2024-06-28T00:00:00+00:00,['latin'],"{'acousticness': 0.01, 'danceability': 0.74, 'energy': 0.75, 'instrumentalness': 0, 'key': 11, 'liveness': 0.13, 'loudness': -5.41, 'mode': 0, 'speechiness': 0.03, 'tempo': 126.98, 'timeSignature': 4, 'valence': 0.72}",True,2024-08-21
2024-09-01T00:00:00+02:00,15,Sesali Keputusanku,dcaeda82-a414-11e9-8a1c-549f35161576,['Dadali'],['11e83fe1-3b46-ccd8-9d81-a0369fe50396'],[1363],['Ascada Musik'],['unknown'],2018-01-12T00:00:00+00:00,['pop'],,True,2024-09-02
2024-09-01T00:00:00+02:00,16,Photoshoot,11e8264e-d479-44fa-a1b8-a0369fe50396,['Gucci Mane'],['11e81bd1-827d-01f0-964b-a0369fe50396'],[156900],['Warner'],['Warner'],2009-09-04T00:00:00+00:00,['hip-hop & rap'],"{'acousticness': 0.01, 'danceability': 0.76, 'energy': 0.53, 'instrumentalness': 0, 'key': 1, 'liveness': 0.37, 'loudness': -5.39, 'mode': 1, 'speechiness': 0.07, 'tempo': 76.49, 'timeSignature': 4, 'valence': 0.35}",True,2024-08-27
2024-09-01T00:00:00+02:00,17,Die With A Smile,f3a02705-8ec5-4c58-b2f7-faa7e991f187,"['Bruno Mars', 'Lady Gaga']","['11e81bba-4ded-bd6a-8b4a-a0369fe50396', '11e81bd2-2529-68d0-8dad-a0369fe50396']","[10500000, 9900000]",['Interscope'],['Universal'],2024-08-16T00:00:00+00:00,['pop'],"{'acousticness': 0.31, 'danceability': 0.52, 'energy': 0.59, 'instrumentalness': 0, 'key': 6, 'liveness': 0.12, 'loudness': -7.78, 'mode': 0, 'speechiness': 0.03, 'tempo': 157.97, 'timeSignature': 3, 'valence': 0.54}",True,2024-08-16
2024-09-01T00:00:00+02:00,18,Bye Bye Bye,11e82615-dde8-f438-9976-a0369fe50396,['*NSYNC'],['11e81bca-020d-5b0c-9340-a0369fe50396'],[764200],['RCA'],['Sony'],2000-01-17T00:00:00+00:00,"['electronic', 'pop', 'rock']","{'acousticness': 0.03, 'danceability': 0.61, 'energy': 0.93, 'instrumentalness': 0, 'key': 8, 'liveness': 0.08, 'loudness': -4.84, 'mode': 0, 'speechiness': 0.05, 'tempo': 172.65, 'timeSignature': 4, 'valence': 0.86}",True,2024-10-07
2024-09-01T00:00:00+02:00,19,Life We Live (feat. Namond Lumpkin & Edgar Fletcher),80c9c1fb-dd11-4b72-a2d4-f5d809f3fee2,"['Project Pat', 'Namond Lumpkin', 'Edgar Fletcher']","['11e81bc3-8fa9-1f34-be01-a0369fe50396', '89ca004c-3f89-11ea-9058-e4434b2a4898', '7ca93867-d1a1-49d1-af27-c80192aff739']","[45200, None, None]",['Columbia'],['Sony'],2001-02-27T00:00:00+00:00,['hip-hop & rap'],"{'acousticness': 0.01, 'danceability': 0.88, 'energy': 0.63, 'instrumentalness': 0, 'key': 1, 'liveness': 0.13, 'loudness': -5.64, 'mode': 1, 'speechiness': 0.17, 'tempo': 76.99, 'timeSignature': 4, 'valence': 0.24}",False,
2024-09-01T00:00:00+02:00,20,Big Dawgs,0995209f-3bcb-4b06-b08a-89df3f48e8aa,"['Kalmi', 'HanuMankind']","['6deba144-c1ce-11e8-865a-525400009efb', '4bc231de-6393-11e9-bffd-549f35141000']","[None, None]",['Universal'],['Universal'],2024-07-09T00:00:00+00:00,['hip-hop & rap'],"{'acousticness': 0.02, 'danceability': 0.46, 'energy': 0.75, 'instrumentalness': 0, 'key': 4, 'liveness': 0.36, 'loudness': -3.2, 'mode': 0, 'speechiness': 0.16, 'tempo': 180.1, 'timeSignature': 4, 'valence': 0.26}",False,
2024-09-01T00:00:00+02:00,21,BABY I'M BACK,cabb831d-30ef-4979-8ec1-8e95cc6a208c,['The Kid Laroi'],['7108b884-c3e6-11e8-9dac-525400009efb'],[4600000],['Columbia'],['Sony'],2024-08-09T00:00:00+00:00,['pop'],"{'acousticness': 0.02, 'danceability': 0.42, 'energy': 0.74, 'instrumentalness': 0, 'key': 11, 'liveness': 0.19, 'loudness': -5.09, 'mode': 0, 'speechiness': 0.05, 'tempo': 161.88, 'timeSignature': 3, 'valence': 0.13}",True,2024-08-21
2024-09-01T00:00:00+02:00,28,L.O.V.E,11e8407a-e20a-785a-b3aa-aa1c026db3d8,['Hi-5'],['918959d6-b8e4-11e8-ae72-525400009efb'],[None],[],[],2008-08-13T00:00:00+00:00,[],,False,
2024-09-01T00:00:00+02:00,29,bounce (i just wanna dance),0c91f8e3-37a9-42be-9f7d-af9d87c23921,"['Joyful', 'фрози']","['11e81bc0-6e22-1cce-8a12-a0369fe50396', 'ffc33bde-189d-4d1c-b38b-ada4e234bd2e']","[None, 260300]",['Self released'],['unknown'],2023-05-29T00:00:00+00:00,"['electronic', 'pop']","{'acousticness': 0.01, 'danceability': 0.54, 'energy': 0.95, 'instrumentalness': 0.62, 'key': 0, 'liveness': 0.16, 'loudness': -5.53, 'mode': 0, 'speechiness': 0.03, 'tempo': 130.02, 'timeSignature': 4, 'valence': 0.53}",False,
2024-09-01T00:00:00+02:00,30,Mission Impossible (Funny Theme Remix),e82be80f-841d-42d4-9bba-fb646489f576,['Funny Minions Guys'],['2c060585-996c-4989-bfb8-50a577ab5123'],[None],[],[],2020-10-16T00:00:00+00:00,[],,False,
2024-09-01T00:00:00+02:00,31,Natural Beauty,0243b2ff-215e-4d69-8a31-471509589d89,['Spiritual Gardens'],['7062d27a-0dd7-11ea-b73a-549f35141000'],[None],['Majestic Healers'],['unknown'],2020-06-08T00:00:00+00:00,['pop'],"{'acousticness': 0.98, 'danceability': 0.34, 'energy': 0.25, 'instrumentalness': 0.67, 'key': 4, 'liveness': 0.1, 'loudness': -12.74, 'mode': 0, 'speechiness': 0.03, 'tempo': 51.95, 'timeSignature': 5, 'valence': 0.23}",False,
2024-09-01T00:00:00+02:00,33,Feel the Groove,6eca8196-136d-41e9-a074-0b5e2d827eb2,['Trapaholics'],['11e83fe8-e1bb-803e-8e93-aa1c026db3d8'],[None],['Earmotion Audio Creation'],['unknown'],2024-07-25T00:00:00+00:00,"['electronic', 'pop']","{'acousticness': 0, 'danceability': 0.84, 'energy': 0.76, 'instrumentalness': 0.89, 'key': 4, 'liveness': 0.05, 'loudness': -4.75, 'mode': 0, 'speechiness': 0.05, 'tempo': 122, 'timeSignature': 4, 'valence': 0.86}",False,
2024-09-01T00:00:00+02:00,34,Cruel Summer,55a70998-c55b-11e9-8421-801844edfa71,['Taylor Swift'],['11e81bc1-deb4-6ac2-8633-a0369fe50396'],[32800000],['Taylor Swift'],['Self released'],2019-08-23T00:00:00+00:00,['pop'],"{'acousticness': 0.12, 'danceability': 0.55, 'energy': 0.7, 'instrumentalness': 0, 'key': 9, 'liveness': 0.11, 'loudness': -5.71, 'mode': 1, 'speechiness': 0.16, 'tempo': 169.99, 'timeSignature': 4, 'valence': 0.56}",False,
2024-09-01T00:00:00+02:00,35,Apple,d61a6196-5bad-4927-ac59-4d2c375eef49,['Charli XCX'],['11e81bc6-977d-a010-8553-a0369fe50396'],[3100000],['Atlantic'],['Warner'],2024-06-10T00:00:00+00:00,['electronic'],"{'acousticness': 0.13, 'danceability': 0.8, 'energy': 0.96, 'instrumentalness': 0.02, 'key': 0, 'liveness': 0.11, 'loudness': -5.45, 'mode': 1, 'speechiness': 0.03, 'tempo': 126.04, 'timeSignature': 4, 'valence': 0.96}",True,2024-06-28
2024-09-01T00:00:00+02:00,37,Syukur Alhamdulillah,e8b06cb0-3074-432a-9498-1ce529160b75,['Wafiq Azizah'],['9ca409c4-c640-11e8-986e-549f35141000'],[None],[],[],2020-04-24T00:00:00+00:00,[],,False,
2024-09-01T00:00:00+02:00,38,Love Of My Life,ee47a6ba-1f6b-4833-bde2-ae7da20af30d,[],[],[],[],[],,[],,False,
2024-09-01T00:00:00+02:00,39,Gata Only,973a1ea7-f7e8-4d15-ae2a-b0ce35625e60,"['Cris Mj', 'FloyyMenor']","['e49abe34-a584-11e9-bf06-801844edfa71', '3f762a3f-a93b-4b82-acf6-2a2c679724de']","[2100000, 386900]","['UnitedMasters', 'FloyyMenor']","['Other independent labels: ""Indie""', 'Self released']",2024-02-02T00:00:00+00:00,['latin'],"{'acousticness': 0.45, 'danceability': 0.79, 'energy': 0.5, 'instrumentalness': 0, 'key': 8, 'liveness': 0.09, 'loudness': -8.47, 'mode': 0, 'speechiness': 0.05, 'tempo': 99.99, 'timeSignature': 4, 'valence': 0.67}",True,2024-05-14
2024-09-01T00:00:00+02:00,40,Funny Song,b5e4e833-53ac-4613-80a9-345043e2bd40,['Bruno Portinho Trilhas para filmes'],['3144f6f4-0932-44cf-9fa8-7f7f3ced9c63'],[None],['Bruno Portinho Trilhas para filmes'],['Self released'],2023-03-07T00:00:00+00:00,"[""children's music""]","{'acousticness': 0.75, 'danceability': 0.81, 'energy': 0.64, 'instrumentalness': 0, 'key': 1, 'liveness': 0.41, 'loudness': -10.4, 'mode': 1, 'speechiness': 0.15, 'tempo': 129.93, 'timeSignature': 4, 'valence': 0.88}",True,2024-10-21
2024-09-01T00:00:00+02:00,41,The Sound Of Silence (Cyril Riley Remix),38bee714-da43-43a9-9fdf-cf11d1133c6e,"['Disturbed', 'CYRIL']","['11e81bbf-514e-db74-9fc1-a0369fe50396', '9906305a-2143-456a-9cfb-94fa01fb01ec']","[1800000, 677500]",['Reprise'],['Warner'],2015-01-01T00:00:00+00:00,['electronic'],"{'acousticness': 0.12, 'danceability': 0.68, 'energy': 0.72, 'instrumentalness': 0, 'key': 6, 'liveness': 0.16, 'loudness': -4.38, 'mode': 0, 'speechiness': 0.19, 'tempo': 125.96, 'timeSignature': 4, 'valence': 0.24}",True,2024-02-07
2024-09-01T00:00:00+02:00,42,Storytelling,a43ee1b3-28b2-4c59-90b0-72ed82bb9042,['Adriel'],['c90d35b1-0e20-4b09-84fe-a1cf6192f250'],[None],['Adriel'],['Self released'],2021-11-14T00:00:00+00:00,['hip-hop & rap'],"{'acousticness': 0.64, 'danceability': 0.64, 'energy': 0.11, 'instrumentalness': 0.83, 'key': 0, 'liveness': 0.17, 'loudness': -16, 'mode': 0, 'speechiness': 0.09, 'tempo': 90.04, 'timeSignature': 4, 'valence': 0.68}",True,2023-03-07
2024-09-01T00:00:00+02:00,43,Countless,b79d6f74-7948-4e64-ac5d-71072b2f268f,[],[],[],[],[],,[],,False,
2024-09-01T00:00:00+02:00,44,Nasty,90dc20a6-bff3-4551-95fb-26165f6c7002,['Tinashe'],['11e81bbe-2392-a39c-9507-a0369fe50396'],[1400000],"['Nice Life Recording Company', 'Tinashe Music']","['Other independent labels: ""Indie""', 'unknown']",2024-04-12T00:00:00+00:00,"['r&b, funk & soul']","{'acousticness': 0.17, 'danceability': 0.93, 'energy': 0.41, 'instrumentalness': 0, 'key': 8, 'liveness': 0.13, 'loudness': -8.43, 'mode': 1, 'speechiness': 0.07, 'tempo': 100, 'timeSignature': 4, 'valence': 0.52}",True,2024-08-01
2024-09-01T00:00:00+02:00,45,Oceans Apart,b6aebd96-0805-4ec0-aafa-99cbf2faa76a,['John Keaton'],['eaf7b020-fbc0-11e8-9a99-549f35161576'],[None],[],[],2020-04-23T00:00:00+00:00,[],,False,
2024-09-01T00:00:00+02:00,46,Inspirational,99fd456c-2ecc-428f-a38e-4ea32f4b66c1,"['neozilla', 'Cipta Santika']","['e56909fe-e0a3-44d1-bee6-df4fc4d55d49', '375481d3-bf25-4c86-99e4-327799619c93']","[None, None]",['neozilla'],['Self released'],2023-10-15T00:00:00+00:00,"['classical, ensemble & opera']","{'acousticness': 0.11, 'danceability': 0.39, 'energy': 0.45, 'instrumentalness': 0.94, 'key': 10, 'liveness': 0.07, 'loudness': -14.5, 'mode': 1, 'speechiness': 0.04, 'tempo': 113.98, 'timeSignature': 4, 'valence': 0.19}",False,
2024-09-01T00:00:00+02:00,48,Way Down We Go,11e82705-5055-ee3c-a623-aa1c026db3d8,['Kaleo'],['11e81bc3-71dc-4120-bd3a-a0369fe50396'],[46000],['Alda Music'],['unknown'],2015-01-01T00:00:00+00:00,"['pop', 'rock']","{'acousticness': 0.63, 'danceability': 0.5, 'energy': 0.57, 'instrumentalness': 0, 'key': 10, 'liveness': 0.09, 'loudness': -5.83, 'mode': 0, 'speechiness': 0.11, 'tempo': 162.61, 'timeSignature': 4, 'valence': 0.26}",True,2024-07-11
2024-09-01T00:00:00+02:00,49,i want it i got it,7efb1d02-e72a-4a78-8b8c-c7ee3baf532c,[],[],[],[],[],,[],,False,
2024-09-01T00:00:00+02:00,51,You got me crazy,44dfc83b-38ec-4b6b-89bb-b59f58a86743,[],[],[],[],[],,[],,False,
2024-09-01T00:00:00+02:00,52,KEHLANI,97b8da13-e8f5-4ab8-87c7-23009e4fdeca,['Jordan Adetunji'],['11e83fec-1180-db90-ba6f-aa1c026db3d8'],[573600],"['Indigo Kid', 'Pulzo Music']","['Self released', 'unknown']",2024-05-18T00:00:00+00:00,"['hip-hop & rap', 'r&b, funk & soul']","{'acousticness': 0.19, 'danceability': 0.64, 'energy': 0.65, 'instrumentalness': 0, 'key': 10, 'liveness': 0.09, 'loudness': -3.8, 'mode': 0, 'speechiness': 0.04, 'tempo': 159.98, 'timeSignature': 4, 'valence': 0.38}",True,2024-05-18
2024-09-01T00:00:00+02:00,53,Yo Bunny,28603366-b977-483e-866e-6d7c9f033975,"['Ugly Andz.', 'prodbycpkshawn']","['c6ed8238-de79-4f99-a959-7ac411da8b60', '19921189-306e-4e36-bbd7-430e16b0ab64']","[None, 85600]",['broke'],['Self released'],2024-05-29T00:00:00+00:00,"['electronic', 'hip-hop & rap']","{'acousticness': 0.03, 'danceability': 0.8, 'energy': 0.55, 'instrumentalness': 0, 'key': 1, 'liveness': 0.09, 'loudness': -5.19, 'mode': 1, 'speechiness': 0.05, 'tempo': 100, 'timeSignature': 4, 'valence': 0.39}",True,2024-05-29
2024-09-01T00:00:00+02:00,55,Sonriele A La Vida,c8aff19c-5172-4e44-9faf-7502ef42cdfe,"['Dnk', 'Dani Galera']","['1e615550-c611-11e8-a8f8-549f35141000', '3b51decb-c463-4c9b-8ce9-c765c445fbe1']","[None, None]",[],[],2021-05-21T00:00:00+00:00,[],,True,2023-04-25
2024-09-01T00:00:00+02:00,56,Nyam Nyam Nyam,ab25207f-8f57-4de6-b140-034ca47fffe1,['Hoala & Koala'],['0e0d520e-c498-4e9b-8e7a-f55bb1ef4b8b'],[None],['Rendyadi Amnar'],['unknown'],2021-03-28T00:00:00+00:00,"[""children's music""]",,False,
2024-09-01T00:00:00+02:00,57,Happy Birthday,18862f5c-7fc0-11e9-847e-549f35141000,['Jovanie'],['11e83fe3-cba7-4c9c-8ced-aa1c026db3d8'],[22400],[],[],2019-03-22T00:00:00+00:00,"['r&b, funk & soul']","{'acousticness': 0.11, 'danceability': 0.84, 'energy': 0.65, 'instrumentalness': 0, 'key': 8, 'liveness': 0.08, 'loudness': -7.42, 'mode': 1, 'speechiness': 0.09, 'tempo': 154.96, 'timeSignature': 4, 'valence': 0.37}",False,
2024-09-01T00:00:00+02:00,58,Faded,11e8273a-9315-cd52-beec-aa1c026db3d8,['Alan Walker'],['11e81bc7-5575-63b4-bd3b-a0369fe50396'],[11500000],"['Sony', 'Kreatell Music']","['Sony', 'unknown']",2015-12-04T00:00:00+00:00,"['electronic', 'rock']","{'acousticness': 0.03, 'danceability': 0.59, 'energy': 0.65, 'instrumentalness': 0, 'key': 6, 'liveness': 0.11, 'loudness': -5.1, 'mode': 1, 'speechiness': 0.03, 'tempo': 90.01, 'timeSignature': 4, 'valence': 0.17}",True,2024-08-20
2024-09-01T00:00:00+02:00,59,If Not Why Not,34c77035-deff-43eb-adb2-d0145c8a84f5,['One Blood Namibia'],['ff2dba9f-360f-4147-9df6-020a2b58d00d'],[5137],['Teck Media'],['unknown'],2021-03-09T00:00:00+00:00,"['african', 'pop']","{'acousticness': 0.06, 'danceability': 0.73, 'energy': 0.82, 'instrumentalness': 0.75, 'key': 8, 'liveness': 0.13, 'loudness': -6.93, 'mode': 1, 'speechiness': 0.03, 'tempo': 107.96, 'timeSignature': 4, 'valence': 0.89}",False,
2024-09-01T00:00:00+02:00,61,Hip Hop Background(814204),53617723-1316-437b-be30-a7bb321bac93,[],[],[],[],[],,[],,False,
2024-09-01T00:00:00+02:00,62,Future,fc61a629-1e4d-4845-8efa-64430ed45372,['織野'],['fe0529cc-e5f2-4ded-950f-37cb505cb95b'],[None],[],[],,[],,False,
2024-09-01T00:00:00+02:00,63,ESTE,eaa4a161-69db-45c3-bb43-889d0bd07a6f,"['El Alfa', 'Nfasis']","['11e81bbe-c5d3-97a6-9911-a0369fe50396', '11e81bca-d3ff-7bd6-849a-a0369fe50396']","[None, 291600]",['EL JEFE'],['Self released'],2024-07-04T00:00:00+00:00,"['latin', 'pop']","{'acousticness': 0.04, 'danceability': 0.92, 'energy': 0.68, 'instrumentalness': 0, 'key': 2, 'liveness': 0.18, 'loudness': -4.64, 'mode': 1, 'speechiness': 0.2, 'tempo': 102.97, 'timeSignature': 4, 'valence': 0.39}",True,2024-07-01
2024-09-01T00:00:00+02:00,65,Live Your Beautiful Life,e985b8a0-5b6b-4846-b30f-0640f8412dbc,[],[],[],[],[],,[],,False,
2024-09-01T00:00:00+02:00,66,Notice Me,faea23ae-a8c4-46a3-a26e-4f786252524e,"['Guchi', 'Loud Behaviour']","['5655852c-5e95-11e9-b00a-00163ec5a2fb', 'f407920a-48dd-43db-a9e0-79d6f9ccd95b']","[5100000, None]",['Loud Behaviour'],['Self released'],2023-08-25T00:00:00+00:00,['others'],"{'acousticness': 0.26, 'danceability': 0.78, 'energy': 0.71, 'instrumentalness': 0.01, 'key': 5, 'liveness': 0.1, 'loudness': -5.43, 'mode': 0, 'speechiness': 0.06, 'tempo': 102.87, 'timeSignature': 4, 'valence': 0.67}",True,2023-09-30
2024-09-01T00:00:00+02:00,67,Look At Me!,11e82749-cbc0-f3de-a25e-a0369fe50396,['XXXTENTACION'],['11e81bcd-43c7-cf20-a464-a0369fe50396'],[249700],"['EMPIRE', 'Bad Vibes Forever']","['Other independent labels: ""Indie""', 'Self released']",2017-02-20T00:00:00+00:00,['hip-hop & rap'],"{'acousticness': 0.26, 'danceability': 0.76, 'energy': 0.73, 'instrumentalness': 0, 'key': 1, 'liveness': 0.1, 'loudness': -6.41, 'mode': 1, 'speechiness': 0.28, 'tempo': 139.06, 'timeSignature': 4, 'valence': 0.35}",False,
2024-09-01T00:00:00+02:00,68,Dance You Outta My Head,c06a3601-aa5f-4695-9da1-befe52bbeabe,['Cat Janice'],['11e83fe0-d843-4b0c-84e2-a0369fe50396'],[2000000],['Cat Janice'],['Self released'],2024-01-19T00:00:00+00:00,"['electronic', 'pop']","{'acousticness': 0.06, 'danceability': 0.75, 'energy': 0.71, 'instrumentalness': 0, 'key': 2, 'liveness': 0.1, 'loudness': -7.18, 'mode': 0, 'speechiness': 0.05, 'tempo': 115.97, 'timeSignature': 4, 'valence': 0.6}",True,2024-01-07
2024-09-01T00:00:00+02:00,69,All Eyes on Me (Instrumental),51702c82-7b5d-4258-a3a1-2e984039f940,"['Shahlo Ahmedova', 'Dj Belite', 'DNDM']","['afca1f2a-3458-11ea-9062-e4434b16cb78', '37143bdb-5f0a-4772-883e-67cbecab037f', '6454c605-7f58-4280-b992-e615ace44fe7']","[24700, 85500, None]",['Belite Production'],['unknown'],2015-02-12T00:00:00+00:00,['electronic'],"{'acousticness': 0.04, 'danceability': 0.81, 'energy': 0.45, 'instrumentalness': 0.84, 'key': 2, 'liveness': 0.35, 'loudness': -10, 'mode': 1, 'speechiness': 0.03, 'tempo': 103.99, 'timeSignature': 4, 'valence': 0.45}",True,2024-09-19
2024-09-01T00:00:00+02:00,70,Piu Piu Piu,e96d08e4-c020-42a4-839d-167c6495c653,['拼音师'],['608142e5-105b-4394-8f03-3ee8a96d03c3'],[None],['EWWAY CULTURE'],['unknown'],2021-06-13T00:00:00+00:00,['pop'],"{'acousticness': 0.29, 'danceability': 0.91, 'energy': 0.99, 'instrumentalness': 0.09, 'key': 9, 'liveness': 0.08, 'loudness': -1.64, 'mode': 1, 'speechiness': 0.07, 'tempo': 129.96, 'timeSignature': 4, 'valence': 0.94}",False,
2024-09-01T00:00:00+02:00,71,i was only temporary,9647b1c0-0b22-45d2-8ff8-9715f5651b58,['my head is empty'],['252ca0ed-2752-4bdb-a851-f09e701075a7'],[105100],"['dreamscape', 'Kurate Music', 'my head is empty & .diedlonely']","['unknown', 'unknown', 'unknown']",2023-10-20T00:00:00+00:00,['electronic'],"{'acousticness': 0.62, 'danceability': 0.33, 'energy': 0.22, 'instrumentalness': 0.76, 'key': 7, 'liveness': 0.11, 'loudness': -30.11, 'mode': 0, 'speechiness': 0.04, 'tempo': 107.07, 'timeSignature': 4, 'valence': 0.03}",True,2024-01-26
2024-09-01T00:00:00+02:00,72,Simple Life,d099a053-21b4-43ce-b01f-1bfe8b695022,['Lexy Panterra'],['11e81bbd-6a66-18f4-8fb4-a0369fe50396'],[9165],['Lexy Panterra'],['Self released'],2022-12-09T00:00:00+00:00,['pop'],"{'acousticness': 0.42, 'danceability': 0.82, 'energy': 0.62, 'instrumentalness': 0, 'key': 2, 'liveness': 0.38, 'loudness': -6.23, 'mode': 1, 'speechiness': 0.12, 'tempo': 120.01, 'timeSignature': 4, 'valence': 0.51}",False,
2024-09-01T00:00:00+02:00,73,Yang Penting Halal,11e826c5-6b42-5b1c-84e8-a0369fe50396,['Wali'],['11e81bd3-4b22-1ed2-bf3b-a0369fe50396'],[345100],['Nagaswara'],['unknown'],2011-06-27T00:00:00+00:00,['pop'],"{'acousticness': 0.01, 'danceability': 0.59, 'energy': 0.83, 'instrumentalness': 0, 'key': 2, 'liveness': 0.37, 'loudness': -6.06, 'mode': 1, 'speechiness': 0.03, 'tempo': 129.99, 'timeSignature': 4, 'valence': 0.93}",False,
